0,492.41,340.24,251.46,258.64,247.51,254.4,254.96,254.97,254.96,326.62
0.01,499.59,248.26,243.91,244.62,247.71,244.26,244.29,244.09,244.28,247.56
0.02,508.67,247.35,243.71,244.08,244.73,243.87,243.53,243.7,243.58,244.25
0.03,515.27,247.15,243.88,243.88,244.92,244.03,243.8,244.06,245.69,244.04
0.04,521.38,247.2,244.01,243.85,247.2,247.08,245.15,244.02,247.08,244.2
0.05,526.81,240.31,244.76,246.68,244.29,248.08,246.73,246.88,247.71,246.87
0.06,531.56,375.58,247.09,247.17,395.98,251.77,230.07,236.58,236.78,246.99
0.07,535.51,387.56,245.44,347.22,401.3,246.89,557.71,501.08,556.98,348.56
0.08,540.05,396.11,324.88,346,410.17,441.1,557.81,511.09,565.35,359.71
0.09,539.77,406.39,332.3,345.03,416.31,440.36,553.64,523.47,573.19,368.68
0.1,543.54,418.66,341.12,343.29,422.58,440.09,548.64,534.86,577.8,380.98
0.11,541.98,428.43,351.15,341.73,431.42,439.16,542.05,541.84,582.87,390.52
0.12,543.69,438.15,359.98,340.27,437.96,438.79,538.75,549.05,586.57,396.73
0.13,539.96,448.64,371.8,339.68,444.31,438.49,532.12,558.55,587.38,409.47
0.14,540.27,457.43,381.96,339.74,450.71,439.09,523.58,559.74,587.59,420.1
0.15,535.65,466,392.02,341.04,456.72,442.38,513.87,565.17,586.62,430.6
0.16,532.12,473.21,398.9,343.04,462.82,441.85,509.3,566.98,584.24,442.7
0.17,528.06,480.59,408.75,345.74,467.98,446.11,498.47,572.9,580.6,450.55
0.18,523.52,486.72,421.36,348.67,474.98,449.16,490,570.33,576.09,461.99
0.19,518.21,491.92,431.5,355.39,477.62,452.55,481.75,573.51,570.78,470.92
0.2,512.85,497,441.49,359.97,484.36,456.24,473.16,569.52,564.14,479.88
0.21,506.27,499.97,451.14,365.11,488.02,460.68,465.75,569.86,557.38,488.37
0.22,500,502.73,460.24,370.36,491.4,465.34,458.49,566.73,546.62,498.03
0.23,492.88,504.2,471.1,376.35,493.84,469.69,449.6,563.22,540.86,504.65
0.24,486.21,505.04,478.75,382.68,496.22,474.97,443.01,554.9,528.9,510.64
0.25,479.17,504.88,485.69,387.33,497.57,480.71,436.61,549.61,520.17,515.6
0.26,472.19,503.4,492.26,393.55,497.77,485.59,432,542.8,509.69,519.46
0.27,462.77,501.54,497.12,399.21,497.84,492.85,426.84,535.44,498.72,522.83
0.28,455.63,498.19,501.49,406.57,497.4,498.37,423.2,527.79,488.57,525.62
0.29,449.06,494.16,507.37,414.12,496.54,503.7,419.55,519.49,478.48,526.93
0.3,442.64,489.39,507.09,421.61,494.31,509.02,417.8,509.85,465.92,527.71
0.31,436.57,484.66,510.81,429.87,492.14,514.39,416.13,501.5,455.8,526.58
0.32,430.8,476.21,511.42,436.44,489.51,519.45,415.51,492.71,446.66,525.05
0.33,425.72,469.19,508.26,442.66,485.94,523.95,415.79,480.86,437.41,522.15
0.34,421.64,461.71,508.64,448.59,482.01,528.32,416.53,471.28,429.09,519.26
0.35,415.09,454.91,506.26,453.77,478.21,532.18,418.31,462.53,421.1,514.88
0.36,411.69,447.5,502.63,458.84,471.54,535.47,420.96,453.3,413.67,509.81
0.37,409.41,438.45,496.35,463.25,465.79,538.67,424.5,444.87,405.88,504.06
0.38,407.38,430.22,490.86,466.69,460.64,541.05,428.54,436.19,403.42,497.88
0.39,406.43,421.53,483.72,470.26,455.32,543.85,433.28,428,399.72,488.65
0.4,408.34,413.45,477.39,472.81,449.81,544.86,438.5,420.46,396.66,480.15
0.41,406.47,405.03,469.29,474.26,444.3,547.7,444.66,413.9,394.84,472.09
0.42,407.67,397.72,461.48,475.21,438.79,547.22,450.92,409.05,393.9,463.64
0.43,408.69,392.95,450.93,475.48,433.25,547.98,457.71,404.24,393.57,455.15
0.44,411.4,386.03,442.16,475.03,427.89,547.01,466.79,400.85,394.91,447.07
0.45,414.1,379.2,433.17,474.12,422.66,545.63,474.54,398.45,394.42,438.82
0.46,420.68,373.49,424.42,472.32,418.24,544.28,482.04,397.61,398.95,430.6
0.47,425.1,367.89,415.26,469.83,411.4,542.84,489.93,396.48,400.85,419.96
0.48,429.83,363.2,406.13,466.59,407.21,540.6,497.93,396.19,405.8,411.97
0.49,435.26,358.82,398.62,463.26,403.25,538.61,505.08,396.91,412.7,404.43
0.5,441.27,355.17,389.99,459,402.8,534.79,512.46,398.99,418.85,397.88
0.51,447.23,351.87,385.35,454.44,399.95,531.18,521.81,400.6,428.65,393.07
0.52,453.49,348.75,375.16,449.08,398.05,527.64,526.01,404.8,436.63,388.12
0.53,460.49,347.59,368.57,444.02,396.02,523.51,535.13,409.97,445.27,382.62
0.54,467.73,347.66,362.3,438.19,395.32,519.51,541.73,414.78,454.89,378.66
0.55,476.32,348.83,356.71,430.41,394.74,514.51,546.43,421.07,464.28,374.55
0.56,483.41,350.27,351.8,424.42,394.66,509.26,552.2,427.88,474.06,371.93
0.57,490.15,352.8,347.79,418.02,395.33,506.22,556.01,434.91,483.47,369.53
0.58,496.46,355.77,344.22,411.78,396.11,501.27,559.81,445.27,496.21,368.82
0.59,503.25,360.01,341.88,405.76,397.58,497.38,562.33,453.51,505.84,368.18
0.6,509.29,364.74,340.75,401.46,399.75,492.81,564.13,461.67,515.22,368.76
0.61,515.28,370.15,338.62,395.15,402.74,489.04,565.45,470.33,525.26,370.44
0.62,520.11,376.41,338.88,391.64,403.11,485.06,566.14,479.79,532.98,372.39
0.63,524.8,383.71,342.02,387.47,406.46,481.41,565.82,489.27,543.67,375.41
0.64,529.15,390.02,344.53,379.89,410.53,476.11,563.9,496.92,551.53,379.09
0.65,533.32,396.88,347.69,375.49,415.12,474.9,563.86,504.83,558.54,383.73
0.66,535.92,401.74,351.92,373.92,420.08,472.37,560.42,515.73,565.06,388.21
0.67,538.09,411.15,356.83,370.78,425.26,469.47,556.98,523.28,567.35,394.46
0.68,542.71,419.21,362.44,367.99,429.98,466.09,553.67,530.93,574.62,398.13
0.69,542.42,427.28,368.49,365.49,437.21,465.08,549.45,538.04,578.35,404.38
0.7,541.66,435.28,375.87,364.09,442.71,463.71,544.68,543.2,578.34,411.55
0.71,541.27,443.94,383.23,360.91,448.18,463.69,540.05,549.91,582.45,419.06
0.72,543.31,451.81,390.76,360.3,453.87,463.79,531.09,553.68,583.34,426.72
0.73,538.91,460.06,398.47,360.59,459.46,464.13,524.55,560.87,583.03,436.71
0.74,536.47,467.11,406.34,361.35,464.17,467.61,519.45,561.99,581.39,444.8
0.75,534.32,470.76,414.3,362.93,469.88,469.33,512.48,563.37,579.33,452.67
0.76,531.77,478.67,423.31,367.94,473.78,470.93,506.2,567.74,576.23,460.76
0.77,527.8,483.7,431.46,370.81,478.1,473.46,499.06,568.37,572.01,468.42
0.78,522.61,488.51,440.42,374.24,482.27,476.36,492.54,565.59,567.73,478.38
0.79,517.64,491.99,448.78,377.57,486.15,479.4,485.77,563.9,558.95,485.45
0.8,512.47,495.28,459.48,381.97,489.07,482.74,479.34,564.96,555.83,492.68
0.81,507.4,497,466.73,386.99,493.61,486.91,473.26,562.31,546.44,496.65
0.82,501.54,498.85,473.67,391.77,496.37,490.59,467.51,559.43,538.72,503.35
0.83,495.69,499.96,480.12,395.07,497.82,495.06,462.32,552.15,532,508.9
0.84,489.85,499.17,485.96,399.56,498.75,499.58,457.48,548.03,525.91,512.76
0.85,483.82,497.75,490.42,405.36,499.42,503.57,450.92,541.12,514.45,516.05
0.86,477.74,497.01,494.64,411.56,497.38,508.68,447.45,535.77,508.01,519.38
0.87,472.18,493.89,501.67,417.59,496.57,512.8,443.8,529.3,497.76,520.9
0.88,465.65,491.08,501.39,423.37,495.09,516.85,443.9,522.23,489.53,522.85
0.89,458.68,487.42,506.61,429.55,496.37,521.33,439.72,515.5,480.81,523.1
0.9,453.81,483.08,507.4,437.53,492.93,527.16,439.01,506.06,472.88,523.05
0.91,449.33,475.74,507.88,443.24,489.12,531.95,438.38,497.14,464.88,520.76
0.92,444.77,472.52,504.33,448.66,488.87,535.59,438.57,492.32,457.63,519
0.93,441.04,466,503.18,453.27,483.56,539.05,440.08,485.05,448.4,516.37
0.94,436.61,459.46,500.33,458.15,479.38,542.4,441.97,474.86,444.98,512.83
0.95,433.1,451.24,496.96,462.54,475.68,545.5,443.68,467.55,436.39,508.83
0.96,431.55,443.92,493.08,466.22,471.2,545.85,446.84,460.78,432.11,504.21
0.97,431.63,437.41,488.7,469.38,466.73,546.99,450.73,454.34,427.42,495.95
0.98,431.14,430.52,483.6,472.03,462.27,551.56,456.75,448.43,424.6,493.45
0.99,428.39,423.86,477.96,474.21,457.62,553.43,461.08,443.03,422.21,487.96
1,430.3,414.83,472.12,475.41,452.95,551.38,466.58,436.42,421.16,479.31
1.01,432.06,407.9,464.97,476.81,448.47,551.78,472.03,431.55,420.09,472.27
1.02,433.42,401.21,455.45,476.64,444.02,551.86,477.77,430.39,420.91,465.08
1.03,434.66,395.65,447.69,476.56,439.26,550.96,484.39,427.4,421.92,457.61
1.04,438.7,392.44,439.87,475.84,435.53,553.37,490.15,423.05,424.67,448.89
1.05,441.85,386.74,432.63,474,431.16,552.44,496.51,422.15,427.27,442.58
1.06,446,382.97,425.41,471.78,427.37,547.59,502.81,421.55,431.16,435.6
1.07,449.82,378.95,417.94,469.47,423.44,548.32,509.58,421.62,435.47,429.33
1.08,454.82,375.38,411,466.44,421.09,546.67,515.4,422.52,441.12,423.39
1.09,459.51,373.1,404.37,462.85,416.34,541.83,524.34,424.54,446.89,420.26
1.1,465.25,371.19,398.51,459.13,414.04,538.33,530.68,426.8,453.13,412.39
1.11,470.29,369.36,392.68,454.91,412.26,535.26,535.7,430.06,460.04,407.1
1.12,475.99,368.58,386.55,450.16,411.03,532.01,542.01,436.72,469.66,402.84
1.13,484.68,368.68,381.32,443.03,409.65,528.57,546,440.48,477.73,399.48
1.14,489.76,369.46,376.6,438.05,411.97,525.2,550.78,445.99,485.81,398.74
1.15,493.54,370.92,372.51,432.89,410.01,521.22,557.44,451.18,493.63,396.81
1.16,501.88,373.27,369.66,427.67,410.29,517.38,560.82,457.49,502.12,395.18
1.17,506.49,376.08,367.49,422.92,411.03,513.93,563.65,464.18,509.91,394.26
1.18,512.82,379.8,368.57,417.53,412.92,510.46,564.37,470.83,518.69,393.8
1.19,518,386.21,365.31,412.54,414.75,507.19,567.83,477.8,525.9,394.43
1.2,523.11,388.35,365.52,407.52,417.07,503.95,567.2,485.37,533.17,395.59
1.21,527.29,393.08,365.18,402.58,419.87,500.45,568.86,492.53,540.09,397.26
1.22,531.2,398.59,366.48,398.79,425.62,497.36,569.03,501.73,546.28,397.5
1.23,534.12,403.8,368.45,394.67,428.97,494.13,564.85,508.84,555.39,400.38
1.24,537.02,410.13,371.27,394.04,433.11,491.82,566.85,515.31,560.79,403.54
1.25,540.3,416.61,374.92,391.1,437.02,490.49,561.29,522.23,566.11,407.54
1.26,541.92,423.48,381.82,388.5,441.27,485.24,561.4,528.83,567.55,412.7
1.27,545.96,430.15,386.61,384.15,445.95,486.83,558.61,535.03,570.73,417.72
1.28,547.12,439.04,391.75,381.84,450.16,483.3,553.69,539.38,576.26,423.67
1.29,545.85,443.41,395.48,380.2,455.16,484.92,547.74,547.95,578.06,431.95
1.3,546.58,449.86,397.36,379.45,460.02,484.77,545.62,550.25,579.44,438.31
1.31,546.18,458.71,406.14,378.9,464.14,482.76,538.54,553.29,579.73,444.59
1.32,541.99,465.4,412.9,382.45,471.79,482.95,534.25,556.5,579.62,451.48
1.33,540.73,470.7,420.73,383.04,474.25,484.4,528.52,562.24,576.32,458.17
1.34,540.2,476.34,427.47,384.73,477.56,485.12,523.25,560.62,576,464.87
1.35,537.54,480.75,435.23,384.92,481.74,486.96,517.27,564.96,573.19,471.64
1.36,532.83,485.71,444.37,386.52,487.16,489.17,512.45,565.42,569.72,477.82
1.37,528.56,489.59,451.63,389.25,490.47,491.58,506.12,565.61,565.55,483.68
1.38,523.97,492.78,458.54,392.05,493.44,493.86,501.06,561.27,558.89,492.53
1.39,520.39,495.23,465.13,396.06,496.07,497.15,493.22,563.06,554.27,497.86
1.4,515.15,497.35,471.19,399.42,498.38,500.19,490.64,557.95,549.64,503.46
1.41,510.5,499.42,476.88,403.64,500.12,503.63,483.53,554.91,543.77,506.74
1.42,505.85,498.6,482.45,406.56,501.85,506.99,479.52,551.52,536.9,511.36
1.43,501.3,498.92,487.55,412.93,502.21,510.84,475.91,547.52,528.49,514.9
1.44,495.88,498.21,491.58,417.48,502.44,515.42,472.22,545.9,521.02,517.83
1.45,491.03,496.37,496.83,422.85,502.34,520.56,469.03,538.08,513.83,519.35
1.46,486.38,494.21,498.4,427.79,501.68,524.49,466.53,533.45,507.83,521.18
1.47,481.93,491.53,501.45,433.13,500.89,528.72,464.76,527.28,500.12,522.21
1.48,475.68,488.33,502.11,438.31,499.62,532.13,463.29,522.3,493.35,523.45
1.49,471.11,484.59,502.77,443.11,497.53,535.71,462.51,515.92,487,523.42
1.5,467.28,480.48,505.79,449.64,495.71,539.62,462.44,509.57,480.38,520.88
1.51,463.79,476.29,502.44,454.74,493.35,542.49,462.89,502.97,474.3,519.49
1.52,460.62,471.1,501.06,459.11,490.67,545.92,463.85,496.72,468.82,516.98
1.53,457.94,466.15,499.59,461.26,487.44,548.1,465.3,491.11,461.22,513.91
1.54,456.07,460.88,499.55,463.97,484.09,550.73,467.49,483.31,456.58,510.79
1.55,453.85,454.98,494.18,468.55,478.29,553.05,469.88,477.16,453.31,506.46
1.56,452.9,449.51,490.52,472.33,474.8,554.74,473.67,471.99,449.97,502.4
1.57,452.68,443.65,485.94,474.83,471.94,556.85,478.99,466.68,447.03,497.8
1.58,452.83,437.75,480.73,476.62,466.93,557.31,483.18,462.55,445.59,492.81
1.59,453.06,432.22,476,477.89,463.58,558.26,484.73,458.3,444.69,487.88
1.6,454.17,426.86,470.53,478.65,459.36,558.68,492.39,454.98,443.99,482.47
1.61,456.09,421.71,464.72,478.9,455.96,558.54,494.42,451.97,444.76,476.5
1.62,457.72,416.18,458.47,478.65,452.12,557.86,502.52,449.64,446.27,468.27
1.63,460.08,412.68,452.68,477.66,448.68,560.06,507.54,448.27,448.07,462.56
1.64,462.71,406.22,446.51,476.33,445.15,559.33,513.73,444.76,450.53,457.07
1.65,466.3,401.83,438.29,474.61,442.42,554.33,518.33,446.49,453.86,451.29
1.66,470,401.71,432.71,473.03,439.62,556.54,524.75,446.55,458.2,446.3
1.67,473.97,399.47,426.06,470.3,435.27,551.02,529.18,447.72,461.96,441.24
1.68,480.95,396.86,420.33,467.49,434.69,549.16,535.51,447.2,467.22,436.69
1.69,485.61,398.13,414.97,463.66,431.16,548.47,538.89,451.29,473.01,432.71
1.7,490.01,397.27,409.74,460.29,431.68,547.12,546.91,454.16,478.83,428.95
1.71,495.04,394.26,405.05,456.32,430.62,541.43,552.04,457.32,487.97,424.79
1.72,499.55,395.32,400.34,452.41,429.91,538.3,553.26,461.37,493.86,422.43
1.73,505.17,397.81,399.74,448.1,427.57,535.4,556.9,466.03,500.67,419.73
1.74,509.76,399.57,396.55,443.82,427.4,532.28,560.11,470.4,507.98,416.13
1.75,514.79,401.02,394.27,439.28,430.6,529.38,565.34,475.48,514.43,415.72
1.76,519.43,401.51,392.3,435.38,431.38,526.25,567.97,481.13,521.57,414.16
1.77,524.09,403.78,391.05,431.03,430.95,523.32,567.26,486.62,527.82,414.02
1.78,528.72,407.3,390.08,425.44,434.51,520.48,570.73,495.48,535.07,416.95
1.79,532.1,411.64,390.21,420.47,436.94,516.9,571.73,498.81,540.71,418.07
1.8,535.96,415.47,390.67,416.89,439.09,514.22,571.79,507.35,546.19,420.2
1.81,539.33,420.47,391.62,412.89,441.96,512.4,571.93,513.53,555.2,419.59
1.82,541.86,425.23,393.24,409.19,445.23,509.97,567.97,519.84,556.63,424.78
1.83,544.64,430.32,395.8,406.22,448.47,507.58,569.72,525.08,564.34,427.98
1.84,549.16,435.77,398.69,403.64,451.89,506.5,564.5,531.03,568.58,431.74
1.85,547.7,443.42,400.02,400.9,455.45,504.26,564.96,536.07,572.16,435.65
1.86,550.92,448.7,403.35,399.7,459.45,503.4,562.26,541.86,575.2,439.85
1.87,552.09,454.41,407.57,398.43,463.01,502.44,559.24,548.83,574.36,444.77
1.88,552.37,459.69,412.5,397.64,466.96,502.24,555.99,549.65,578.61,450.13
1.89,552.27,465.47,417.77,397.94,470.89,502.16,549.94,553.29,579.81,456.99
1.9,548.52,470.21,423.69,396.96,475.03,502.68,545.21,556.45,579.9,460.76
1.91,550.37,475.67,428.71,397.07,479.06,503.22,541.02,562.13,579.76,466.09
1.92,545.56,480.02,434.63,397.7,482.49,503.34,537.5,564.05,576.57,471.34
1.93,546.17,483.97,443.18,398.92,485.98,505.28,531.83,566.34,576.86,476.96
1.94,543.91,488.04,448.93,399.81,489,506.75,527.35,564.3,574.31,484.63
1.95,539.02,491.18,455.54,402.01,492.56,508.84,522.95,564.5,568.89,490.05
1.96,535.84,493.98,461.4,404.54,496.73,510.68,517.88,564.31,564.96,494.62
1.97,533.52,496.46,467.02,407.42,499.14,512.84,513.32,566.33,563.72,499.95
1.98,529.16,498.45,473.2,410.67,501.7,515.48,509.44,561.87,559.49,503.77
1.99,525.26,499.76,477.89,413.98,503.05,519.05,504.86,563.03,551.53,508.83
2,520.87,500.27,483.84,418.57,504.69,521.58,501.07,558.21,549.19,511.98
2.01,517.01,500.96,487.43,421.93,505.53,524.42,497.26,554.59,544.28,514.75
2.02,513.92,500.63,491.16,426.05,506.71,527.91,493.47,550.9,535.64,517.41
2.03,509.39,497.33,495.48,430.13,506.74,530.95,491.01,548.02,531.34,519.55
2.04,505.2,495.56,498.01,434.55,506.59,534.44,488.92,543.57,524.34,521.12
2.05,501.39,494.33,502.63,439.36,506.37,537.48,486.95,538.89,518.01,522.66
2.06,497.75,491.92,504.82,444.33,505.17,540.97,485.53,534.46,513.05,523.05
2.07,494.31,489.54,506.15,447.55,504.04,544.06,484.4,529.72,504.54,523.08
2.08,490.84,487.2,506.79,454.42,502.32,547.07,484.03,524.35,500.7,522.98
2.09,487.49,482.87,504.62,458.41,500.65,550.52,483.74,519.26,495.96,522.51
2.1,484.69,478.81,506.4,462.05,498.56,555.52,484.35,513.45,490.79,520.47
2.11,482.23,474.08,505.35,465.48,496.76,558.31,485.53,508.68,483.88,518.2
2.12,480.07,470,501.43,468.97,494.26,557.53,486.81,503.46,479.75,516.29
2.13,478.74,465.54,499.83,472.15,491.11,563.18,488.83,498.86,477.18,513.19
2.14,477.12,461.17,498.93,474.61,488.38,562.19,491.18,491.99,472.81,510.15
2.15,474.16,454.18,495.93,476.65,485.5,566.62,493.86,489.17,470.29,506.75
2.16,475.88,449.44,490.74,478.98,482.21,564.54,497.07,485.53,468.79,502.99
2.17,476.46,445.68,485.67,480.62,479.08,567.77,500.61,482.3,467.01,499.13
2.18,474.51,439.99,481.22,481.55,476.47,568.95,504.76,476.97,463.88,494.43
2.19,477.43,435.9,476.59,481.9,471.04,569.15,508.58,474.41,463.81,490.12
2.2,478.93,431.31,471.79,482.36,467.72,569.23,513.49,471.54,463.94,485.92
2.21,480.77,427.72,466.82,481.87,464.75,569.09,517.51,469.39,467.86,480.87
2.22,482.93,423.85,461.65,481.2,462.17,566.05,522.29,469.62,467.04,476.18
2.23,485.63,420.75,456.51,480.46,459.56,564.68,527.2,467.74,471.89,472.08
2.24,488.7,417.59,451.14,478.74,457.13,566.56,533.01,467.06,474.86,466.08
2.25,491.94,414.9,445.95,477.07,454.85,561.61,535.89,467.68,478.79,461.15
2.26,495.36,413.18,441.18,475.01,452.93,563.37,543.25,468.86,482.91,457.12
2.27,498.94,411.33,434.15,473.11,451.14,557.91,548.8,470.11,486.91,453.61
2.28,502.72,410.67,429.85,469.83,449.91,559.01,549.77,472.3,491.58,450.7
2.29,506.5,409.7,425.48,466.56,448.82,554.54,553.44,474.86,498.98,447.56
2.3,510.15,409.68,421.67,463.32,448.28,551.13,559.33,477.51,504.87,444.74
2.31,514.79,409.77,417.99,459.87,447.89,548.67,564.16,480.8,510.37,442.41
2.32,519.58,410.53,414.81,456.45,447.84,546.65,564.94,485.08,515.76,440.88
2.33,523.09,412.25,412.38,452.84,448.12,544.33,567.15,491.31,522.02,439.03
2.34,527.41,413.95,410.1,449.22,448.96,541.43,572.5,493.95,527.69,438.3
2.35,531.66,415.67,408.11,445.58,449.97,538.25,573.99,500.34,533.22,437.87
2.36,534.9,418.98,406.99,442.14,451.1,535.61,576.14,505.04,539.99,438.17
2.37,538.34,421.59,406.61,438.67,452.82,533.43,576.77,510.69,544.94,438.77
2.38,541.86,427.25,406.53,435.53,454.45,530.85,575.2,515,549.79,440.1
2.39,544.48,431.42,407.19,431.21,456.81,528.03,574.97,520.6,557.16,441.77
2.4,549.67,435.15,407.93,426.86,459.31,527.26,575,525.33,562.37,443.84
2.41,552.52,439.25,409.82,424.53,464.2,524.32,576.43,530.37,566.23,445.83
2.42,551.49,443.48,411.59,421.31,466.93,522.77,575.11,538.41,568.04,448.37
2.43,556.19,448.31,414.49,419.22,469.85,521.17,573.88,539.57,571.47,451.2
2.44,555,453,417.56,417.31,472.72,519.89,568.46,546.39,576.48,454.53
2.45,557.68,457.18,420.72,415.46,475.99,519.12,568.92,551.17,579.18,460.36
2.46,558.46,462.45,424.82,414.84,479.25,519,566.27,555.03,579.58,464.87
2.47,558.99,466.72,429.1,413.51,482.49,518.38,562.77,558.35,582.28,468.95
2.48,556.81,470.9,433.54,413.34,485.95,518.55,559.73,561.39,583.05,473.42
2.49,555.02,477.71,438.14,413.1,489.27,518.62,556.34,563.9,583.4,477.93
